category,name,brand,id,address,district,city,province,brand-info
4S店,汇丰贸易,铃木,100056317,辽宁省葫芦岛市龙港区渤海街锦葫路4号,龙港区,葫芦岛市,辽宁省,"长安乘用车,长安铃木,长安汽车,长安轻型车"
4S店,葫芦岛华跃长安,铃木,100039288,辽宁省葫芦岛市龙港区双树乡双树村,龙港区,葫芦岛市,辽宁省,"长安乘用车,长安铃木,长安汽车,长安轻型车"
4S店,葫芦岛昌河铃木,铃木,100071949,葫芦岛市连山区泰康路2号楼一层B号,连山区,葫芦岛市,辽宁省,"昌河铃木,昌河汽车"
4S店,葫芦岛新宇奇瑞,奇瑞,100024583,葫芦岛市龙港区锦葫路中段（何氏眼科左侧）奇瑞汽车4S店,龙港区,葫芦岛市,辽宁省,奇瑞汽车
4S店,葫芦岛路赛起亚,起亚,100046988,葫芦岛市高新技术产业园区西5路与9路交汇处东南侧,龙港区,葫芦岛市,辽宁省,东风悦达起亚
4S店,葫芦岛川达日产,日产,100022026,葫芦岛市龙港区龙程路玉皇商场B区,龙港区,葫芦岛市,辽宁省,"东风日产,进口日产"
4S店,葫芦岛斯巴鲁,斯巴鲁,100043501,辽宁省葫芦岛市高新技术开发区高新九路,连山区,葫芦岛市,辽宁省,进口斯巴鲁
4S店,葫芦岛雪铁龙,雪铁龙,100046044,葫芦岛经济开发区打渔山园区东风雪铁龙4S店,龙港区,葫芦岛市,辽宁省,东风雪铁龙
4S店,葫芦岛路赛得,现代,100040348,葫芦岛市国家专利技术园区高新六路9号,连山区,葫芦岛市,辽宁省,北京现代
4S店,葫芦岛雪佛兰,雪佛兰,100030055,辽宁省葫芦岛市龙港区玉皇商城B区文兴南路 （教堂对面）,龙港区,葫芦岛市,辽宁省,上汽通用雪佛兰
特许店,葫芦岛凯达汽车,驭胜,100106732,葫芦岛市龙港区锦胡路稻池道口,龙港区,葫芦岛市,辽宁省,"江铃福特,江铃汽车,江铃驭胜"
特许店,葫芦岛华宇汽车,中华,100126232,辽宁省葫芦岛连山区锦郊乡杨屯村事故大队西侧,连山区,葫芦岛市,辽宁省,华晨中华
4S店,吉林鑫汇宝宝马,宝马,100039838,吉林市高新区南山街3399号,昌邑区,吉林市,吉林省,"华晨宝马,进口宝马"
4S店,东风本田龙潭店,本田,100129387,吉林省吉林市龙潭区华丹大街999号,龙潭区,吉林市,吉林省,东风本田
4S店,吉林之星,奔驰,100085694,吉林市船营区迎宾大路63号（福源馆斜对面）,船营区,吉林市,吉林省,"北京奔驰,进口奔驰"
4S店,吉林平远比亚迪,比亚迪,100020163,吉林市吉丰东路22号,丰满区,吉林市,吉林省,"比亚迪,比亚迪新能源"
4S店,平屹汽车,北汽绅宝,100049218,吉林市高新区南山街国际汽贸城,昌邑区,吉林市,吉林省,"北京汽车,北汽绅宝"
4S店,盛元北汽幻速,北汽幻速,100125271,吉林省吉林市高新区深圳街盈胜毓园8-5，昌邑区珲春北街16号。,昌邑区,吉林市,吉林省,北汽幻速
4S店,吉林万华标致,标致,100030158,吉林市船营区越山路205号,船营区,吉林市,吉林省,东风标致
4S店,平屹汽车,北京,100049218,吉林市高新区南山街国际汽贸城,昌邑区,吉林市,吉林省,"北京汽车,北汽绅宝"
4S店,吉林华泽长安,长安欧尚,100074637,吉林高新区盈胜毓园9号楼1层3号,丰满区,吉林市,吉林省,长安汽车
4S店,吉林神华大众,大众,100005237,吉林市丰满经济开发区吉桦路188号,丰满区,吉林市,吉林省,一汽-大众
4S店,吉林瑞孚大众,大众,100005238,吉林省吉林市丰满区南山街2488号（彩虹桥钢材市场东走一百米）,丰满区,吉林市,吉林省,上汽大众
4S店,吉林神洲大众,大众,100072476,吉林省吉林市船营区越山路408-3号,船营区,吉林市,吉林省,一汽-大众
4S店,中天东风风神,东风风神,100108494,吉林高新区深圳街综合楼汽车展厅,丰满区,吉林市,吉林省,东风风神
4S店,长安吉林长吉,长安,100021139,吉林省吉林市高新区深圳街与海口路交汇,丰满区,吉林市,吉林省,长安乘用车
4S店,吉林长星长安,长安,100067589,吉林市丰满区吉丰东路26号,丰满区,吉林市,吉林省,长安乘用车
4S店,吉林成邦丰田,丰田,100034697,吉林市船营区和平路3466号（沙河子转盘旁）,船营区,吉林市,吉林省,"广汽丰田,进口丰田"
4S店,吉林神华丰田,丰田,100042680,吉林市高新区深圳街103号,船营区,吉林市,吉林省,一汽丰田
4S店,吉林瑞孚丰田,丰田,100034422,高新区南山街2488号,丰满区,吉林市,吉林省,一汽丰田
4S店,吉林市永成,菲亚特,100061137,吉林省吉林市船营区迎宾大路911号,船营区,吉林市,吉林省,"广汽菲克Jeep,广汽菲克菲亚特,进口Jeep,进口克莱斯勒"
4S店,吉林雷驰德福特,福特,100074037,吉林高新区工业三区A-3-2号,丰满区,吉林市,吉林省,长安福特
4S店,吉林福铃,福特,100106625,吉林高新区岳阳路67号,丰满区,吉林市,吉林省,"江铃福特,江铃汽车,江铃驭胜"
4S店,吉林胜东汽车,观致,100107666,吉林市昌邑区珲春北街28号,昌邑区,吉林市,吉林省,观致汽车
4S店,吉林友仁长城,哈弗,100072127,吉林省吉林市昌邑区珲春北街16号,昌邑区,吉林市,吉林省,长城汽车
4S店,吉林市永成,Jeep,100061137,吉林省吉林市船营区迎宾大路911号,船营区,吉林市,吉林省,"广汽菲克Jeep,广汽菲克菲亚特,进口Jeep,进口克莱斯勒"
4S店,吉林中天中华,金杯,100023422,吉林市深圳街31号,丰满区,吉林市,吉林省,"华晨金杯,华晨中华"
4S店,吉林信诚嘉运,吉利,100082161,吉林市高新区深圳街荣邦新城-邓小平广场前行200米,丰满区,吉林市,吉林省,吉利汽车
4S店,吉林市陆驰林肯,林肯,100086055,吉林市船营区和平路3388号,昌邑区,吉林市,吉林省,进口林肯汽车
4S店,吉林康顺捷路,路虎,100058155,吉林省吉林市船营区越北镇沙河子村一社,船营区,吉林市,吉林省,"进口捷豹,进口路虎,奇瑞捷豹路虎"
4S店,吉林东山铃木,铃木,100030976,吉林市船营区和平路3456号,船营区,吉林市,吉林省,"长安铃木,进口铃木"
4S店,吉林华通铃木,铃木,100106828,吉林省吉林市高新开发区紫光秀苑6号楼,丰满区,吉林市,吉林省,"昌河铃木,昌河汽车"
4S店,吉林汇金起亚,起亚,100131600,吉林省吉林市龙潭区华丹大街588号,龙潭区,吉林市,吉林省,东风悦达起亚
4S店,吉林锦烨起亚,起亚,100055220,吉林市龙潭区华丹大街吉林特检对面,龙潭区,吉林市,吉林省,东风悦达起亚
4S店,吉林金来起亚,起亚,100036248,吉林市哈达湾开发区珲春北街16号,昌邑区,吉林市,吉林省,东风悦达起亚
4S店,吉林环宇日产,日产,100017091,吉林市江南高新区二手车市场东行200米,丰满区,吉林市,吉林省,东风日产
4S店,吉林荣邦荣威,荣威,100036408,吉林省吉林市高新区南山街3567号,丰满区,吉林市,吉林省,上汽荣威
4S店,吉林志泽三菱,三菱,100107517,吉林市昌邑区珲春北街28号（大福源四店北行800米路东）,丰满区,吉林市,吉林省,"广汽三菱,广汽三菱新能源"
4S店,吉林瀚翔五菱,五菱,100025461,吉林市船营区和平路3399号,丰满区,吉林市,吉林省,上汽通用五菱
4S店,吉林力驰,潍柴英致,100102714,吉林市高新区深圳街91号B号综合楼6号网点,龙潭区,吉林市,吉林省,潍柴英致
4S店,永通万骏雪佛兰,雪佛兰,100055270,吉林市龙潭区华丹大街268号,龙潭区,吉林市,吉林省,"进口雪佛兰,上汽通用雪佛兰"
4S店,吉林永通雪佛兰,雪佛兰,100030047,吉林市船营区越山路398-1号,船营区,吉林市,吉林省,上汽通用雪佛兰
4S店,吉林宏利源现代,现代,201091,吉林市吉丰东路16号,丰满区,吉林市,吉林省,北京现代
4S店,吉林福铃,驭胜,100106625,吉林高新区岳阳路67号,丰满区,吉林市,吉林省,"江铃福特,江铃汽车,江铃驭胜"
4S店,吉林鸿宝吉林,一汽,100035564,吉林市高新区江南零公里吉丰东路30号,丰满区,吉林市,吉林省,一汽吉林
4S店,一汽吉林征达,一汽,100029152,船营区桃源路146号（工业经济学校实训楼）,船营区,吉林市,吉林省,天津一汽
4S店,四平新达五菱,宝骏,100122510,吉林省四平市铁东区北市场街千里委华翼小区商业楼,铁东区,四平市,吉林省,上汽通用五菱
4S店,四平宝拓东本店,本田,100072493,四平市经济开发区高速路口东行500米北侧,铁东区,四平市,吉林省,东风本田
4S店,四平奥典广本,本田,100031058,四平市经济开发区开发大路740号,铁东区,四平市,吉林省,"广汽本田,广汽理念"
4S店,四平源宸标致店,标致,100031060,四平市铁东区北门街北桥委北一马路东侧一层,铁东区,四平市,吉林省,东风标致
4S店,四平市路通别克,别克,100073087,吉林省四平市红嘴高新技术开发区创业路2088号,铁西区,四平市,吉林省,上汽通用别克
4S店,四平市博成汽车,比亚迪,100072070,四平经济开发区大路4117号,铁东区,四平市,吉林省,"比亚迪,比亚迪新能源"
4S店,四平宏远长安商用,长安,100125701,吉林省四平市铁东区北市场街千里委华翼小区商业楼6/469幢109,铁东区,四平市,吉林省,"长安乘用车,长安汽车,长安轻型车"
4S店,长安汽车建达店,长安,100082770,四平经济开发区大路5998号,铁东区,四平市,吉林省,"长安乘用车,长安新能源"
4S店,四平宏远长安商用,长安欧尚,100125701,吉林省四平市铁东区北市场街千里委华翼小区商业楼6/469幢109,铁东区,四平市,吉林省,"长安乘用车,长安汽车,长安轻型车"
4S店,四平宏远长安商用,长安轻型车,100125701,吉林省四平市铁东区北市场街千里委华翼小区商业楼6/469幢109,铁东区,四平市,吉林省,"长安乘用车,长安汽车,长安轻型车"
4S店,四平中拓长城,长城,100037937,四平市铁东经济开发区大路4111-2号,铁东区,四平市,吉林省,长城汽车
4S店,四平汇众大众,大众,100041432,红嘴开发区兴红路2号,铁西区,四平市,吉林省,一汽-大众
4S店,四平金达洲大众,大众,100073072,四平市红嘴高新技术开发区创业路2088号,铁西区,四平市,吉林省,上汽大众
4S店,双辽大众4S店,大众,100084969,双辽市辽西街吉兴委5组,双辽,四平市,吉林省,一汽-大众
4S店,四平亚鑫东风,东风小康,100035777,四平市铁东区北市场街千里华翼小区商业楼,铁西区,四平市,吉林省,"东风风光,东风小康"
4S店,长久博丰丰田,丰田,100055736,四平市经济开发大路5282号,梨树县,四平市,吉林省,一汽丰田
4S店,四平汇田广丰,丰田,100059969,四平经济开发区大路5999号,铁西区,四平市,吉林省,广汽丰田
4S店,四平中拓长城,哈弗,100037937,四平市铁东经济开发区大路4111-2号,铁东区,四平市,吉林省,长城汽车
4S店,四平誉鑫江淮,江淮,100046459,四平市铁东开发区大路5077号,铁东区,四平市,吉林省,江淮乘用车
4S店,四平众友陆风,陆风,100131020,吉林省四平市经济开发区大路4111号,铁东区,四平市,吉林省,陆风汽车
4S店,四平一汽马自达,马自达,100073964,四平经济开发区大路5998号,铁东区,四平市,吉林省,一汽马自达
4S店,四平新达五菱,五菱,100122510,吉林省四平市铁东区北市场街千里委华翼小区商业楼,铁东区,四平市,吉林省,上汽通用五菱
4S店,四平龙狮,雪铁龙,100049547,四平市红嘴子经济开发区北迎宾街大道国税局南行500米,铁东区,四平市,吉林省,东风雪铁龙
4S店,四平吉宝汽贸,一汽,100043346,四平市开发区大路5000号,铁东区,四平市,吉林省,一汽吉林
4S店,现代四平鑫韩亚,现代,100040327,四平市开发区大路4189号,铁东区,四平市,吉林省,北京现代
4S店,辽源智成五菱,宝骏,100117663,辽源市西安区辽源至长春高速南行500米,西安区,辽源市,吉林省,上汽通用五菱
4S店,辽源中瑞奔腾,奔腾,100124144,吉林省辽源市,西安区,辽源市,吉林省,一汽奔腾
4S店,辽源利亨长安,长安,100101463,吉林省辽源市福镇大路车辆管理所（红五星公交站）东行700米,龙山区,辽源市,吉林省,长安乘用车
4S店,辽源聚鑫大众4S,大众,100072364,辽源市龙山区福镇大路4888号（新车管所前行50米）,龙山区,辽源市,吉林省,一汽-大众
4S店,辽源龙福丰田,丰田,100080146,吉林省辽源市车管所（3路车终点站）东行500米,龙山区,辽源市,吉林省,一汽丰田
4S店,宝辉辽源,丰田,100059719,辽源市车辆管理所东行600米（3路终点站东行600米）,龙山区,辽源市,吉林省,广汽丰田
4S店,辽源嘉隆长城,哈弗,100035776,伊辽高速口南行800米,龙山区,辽源市,吉林省,长城汽车
4S店,辽源隆腾吉利4s店,吉利,100038947,辽源市西安区矿务局毛主席像南行600米,龙山区,辽源市,吉林省,吉利汽车
4S店,辽源丰达汽贸,铃木,100020858,辽源经济开发区西宁大路130号,龙山区,辽源市,吉林省,长安铃木
4S店,嘉瑞汽车销售,日产,100073768,辽源市龙山区工农乡苇塘村三组,东丰县,辽源市,吉林省,东风日产
4S店,辽源智成五菱,五菱,100117663,辽源市西安区辽源至长春高速南行500米,西安区,辽源市,吉林省,上汽通用五菱
4S店,辽源洪鑫现代,现代,100072189,辽源市龙山区工农乡苇塘村（村部房屋）,龙山区,辽源市,吉林省,北京现代
4S店,吉林利特一汽,一汽,100026071,吉林省辽源市龙山区连阳路,龙山区,辽源市,吉林省,天津一汽
特许店,辽源爱群一汽吉林,一汽,100120949,辽源市龙山区福民大街博纳雅居777号,龙山区,辽源市,吉林省,一汽吉林
4S店,白城五环五菱,宝骏,100045576,白城市洮北区幸福南大街151号,洮北区,白城市,吉林省,上汽通用五菱
4S店,白城庞大华庆,本田,100031050,吉林省白城市民营经济开发区立交桥西行1000米,洮北区,白城市,吉林省,"广汽本田,广汽理念"
4S店,东风本田长盛店,本田,100129035,白城市经济开发区洮北一级公路北平齐铁路南,洮北区,白城市,吉林省,东风本田
4S店,白城国鑫长城汽车,长城,100103462,吉林省白城市经济开发区洮白一级公路北平齐铁路南,洮北区,白城市,吉林省,"长城汽车,长城新能源"
4S店,白城汇众大众,大众,100071184,白城市洮白公路1008号,洮北区,白城市,吉林省,一汽-大众
4S店,白城星海大众店,大众,100071278,白城经济开发区汽车产业园888号,洮北区,白城市,吉林省,上汽大众
4S店,白城中和传祺4S店,广汽传祺,100127681,白城市经济开发区洮白一级公路北、平齐铁路南,洮北区,白城市,吉林省,广汽乘用车
4S店,白城国鑫长城汽车,哈弗,100103462,吉林省白城市经济开发区洮白一级公路北平齐铁路南,洮北区,白城市,吉林省,"长城汽车,长城新能源"
4S店,白城市吉辉汽车,汉腾,100100433,白城市幸福南大街47-33号,洮北区,白城市,吉林省,汉腾
4S店,白城大众铃木,铃木,100027532,吉林省白城市幸福南大街151号,洮北区,白城市,吉林省,长安铃木
4S店,白城大为4S店,起亚,100058551,白城市洮白公路 洮白立交桥洮南方向2公里道北侧,洮北区,白城市,吉林省,东风悦达起亚
4S店,白城东风日产汽车,日产,100105837,白城市幸福南大街88号开发大厦1903室-3,洮北区,白城市,吉林省,东风日产
4S店,白城五环五菱,五菱,100045576,白城市洮北区幸福南大街151号,洮北区,白城市,吉林省,上汽通用五菱
4S店,北京现代致诚店,现代,100071781,白城市洮白公路汽车贸易物流园区888号,洮北区,白城市,吉林省,北京现代
4S店,延吉新里程,奥迪,100026210,延吉市长白山西路6017号,延吉,延边朝鲜族自治州,吉林省,"进口Audi Sport,进口奥迪,进口奥迪新能源,一汽-大众奥迪"
4S店,延吉中顺宝汽车,宝马,100047879,延吉市长白山东路3789号,延吉,延边朝鲜族自治州,吉林省,"华晨宝马,进口宝马"
4S店,庞大之星汽车,奔驰,100047104,吉林省延吉市局子街兴安变电所南侧,延吉,延边朝鲜族自治州,吉林省,"北京奔驰,进口奔驰"
4S店,延吉庞大隆华盛,本田,100031076,吉林省延吉市开发区长白山东路3858号,延吉,延边朝鲜族自治州,吉林省,广汽本田
4S店,延边兴孚本田,本田,100043344,吉林省延吉市经济开发区长白东路780号,延吉,延边朝鲜族自治州,吉林省,东风本田
4S店,敦化市天禹汽贸,奔腾,100081957,敦化市丹江街沿江村,敦化,延边朝鲜族自治州,吉林省,一汽奔腾
4S店,延边隆骏北汽,北汽绅宝,100073040,延吉市依兰镇镇政府办公楼北侧,延吉,延边朝鲜族自治州,吉林省,"北京汽车,北汽绅宝"
4S店,延边嘉航比亚迪,比亚迪,100044749,延吉市长白山东路55-1号,延吉,延边朝鲜族自治州,吉林省,"比亚迪,比亚迪新能源"
4S店,延边博瑞利达长城,长城,100131238,延吉市天池新村B区电力安装公司西侧,延吉,延边朝鲜族自治州,吉林省,长城汽车
4S店,延吉中诚大众,大众,100040506,延吉市开发区长白路256号,延吉,延边朝鲜族自治州,吉林省,一汽-大众
4S店,延吉瑞鹏大众,大众,100042466,吉林省延吉市长白山东路4088号（新烟厂东行1800米）,延吉,延边朝鲜族自治州,吉林省,上汽大众
4S店,延吉东山长安,长安,100081360,延吉市朝阳街人民路热电厂对面,延吉,延边朝鲜族自治州,吉林省,长安乘用车
4S店,长安延边金凯,长安,100057095,延吉市长白山东路55-5号,延吉,延边朝鲜族自治州,吉林省,长安乘用车
4S店,延边金泰长安商用,长安,100057134,延吉市延朝路飞机场西100米,延吉,延边朝鲜族自治州,吉林省,"长安汽车,长安新能源"
4S店,延边伟民,东风风神,100043129,吉林省延吉市迎春街1355号,延吉,延边朝鲜族自治州,吉林省,东风风神
4S店,风行延边金凯店,东风风行,100055917,延吉市长白山东路天池新村对面,延吉,延边朝鲜族自治州,吉林省,东风风行
4S店,延边金山丰田,丰田,100034398,延吉市开发区长白山东路南侧4588号,延吉,延边朝鲜族自治州,吉林省,一汽丰田
4S店,延边大荣,丰田,100049424,吉林省延吉市经济开发区长白山东路3388号,延吉,延边朝鲜族自治州,吉林省,"广汽丰田,进口丰田"
4S店,延边汉腾店,汉腾,100127299,延边州延吉市开发区交警队对面,延吉,延边朝鲜族自治州,吉林省,汉腾
4S店,延吉东山铃木,铃木,100020901,延吉市人民路龙华热电公司斜对面东山长安铃木4S店,延吉,延边朝鲜族自治州,吉林省,"长安铃木,进口铃木"
4S店,延边骏驰猎豹,猎豹,100097253,延吉市新民南街470号,延吉,延边朝鲜族自治州,吉林省,猎豹汽车
4S店,延边庄园奇瑞,奇瑞,100024476,吉林省延吉市局子街3632号,延吉,延边朝鲜族自治州,吉林省,奇瑞汽车
4S店,瑞孚隆兴日产,日产,100041771,吉林省延吉市经济开发区长白东路11-3号,延吉,延边朝鲜族自治州,吉林省,东风日产
4S店,延边英驰三菱,三菱,100073573,延吉市新民南街460号,延吉,延边朝鲜族自治州,吉林省,"广汽三菱,广汽三菱新能源,进口三菱"
4S店,延吉中冀,斯巴鲁,100042176,延吉市开发区新烟厂东1000米南侧,延吉,延边朝鲜族自治州,吉林省,进口斯巴鲁
4S店,延吉瑞临雪佛兰,雪佛兰,100039828,延吉市经济开发区长白山东路4088号（新烟厂东行1800米）,延吉,延边朝鲜族自治州,吉林省,上汽通用雪佛兰
4S店,珲春市联合,一汽,100115468,珲春边境经济合作区近海街3号小区,珲春,延边朝鲜族自治州,吉林省,一汽吉林
4S店,延边宏图大迈汽车,众泰,100129161,吉林省延吉市长白山东路152号,延吉,延边朝鲜族自治州,吉林省,众泰汽车
4S店,延边庄园众泰店,众泰,100114699,延吉市局子街3632号,延吉,延边朝鲜族自治州,吉林省,众泰汽车
4S店,延边庄园众泰,众泰,100088182,延吉市局子街3632号,延吉,延边朝鲜族自治州,吉林省,众泰汽车
4S店,中升汇迪,奥迪,100061358,道外区先锋路副7号,道外区,哈尔滨市,黑龙江省,"进口奥迪,一汽-大众奥迪"
4S店,哈尔滨广申奥迪,奥迪,3802022,哈尔滨市道外区先锋路241号,道外区,哈尔滨市,黑龙江省,"进口Audi Sport,进口奥迪,进口奥迪新能源,一汽-大众奥迪"
4S店,运通俊晟,奥迪,100073617,哈尔滨市南岗区哈平路162号,南岗,哈尔滨市,黑龙江省,"进口Audi Sport,进口奥迪,进口奥迪新能源,一汽-大众奥迪"
4S店,运通奥迪,奥迪,3802023,哈尔滨市经济开发区红旗大街222号,南岗,哈尔滨市,黑龙江省,"进口Audi Sport,进口奥迪,进口奥迪新能源,一汽-大众奥迪"
4S店,龙奥达,奥迪,100029391,哈尔滨市道里区城乡路441号,道里区,哈尔滨市,黑龙江省,"进口Audi Sport,进口奥迪,一汽-大众奥迪"
4S店,黑龙江中升奔驰,奔驰,100061077,哈尔滨市道外区哈同公路二出口处3栋1层,道外区,哈尔滨市,黑龙江省,"北京奔驰,进口奔驰,进口梅赛德斯-AMG,进口梅赛德斯-迈巴赫"
4S店,哈尔滨中升奔驰,奔驰,100102663,哈尔滨市道外区大新街345号1-2层,道外区,哈尔滨市,黑龙江省,"北京奔驰,进口奔驰"
4S店,哈尔滨利星奔驰,奔驰,100131382,哈尔滨市呼兰区利民开发区利民大道605-3号,呼兰区,哈尔滨市,黑龙江省,"北京奔驰,进口奔驰"
4S店,哈尔滨之星奔驰,奔驰,100019481,黑龙江省哈尔滨市道里区城乡路443号,道里区,哈尔滨市,黑龙江省,"北京奔驰,进口smart,进口奔驰"
4S店,龙宝宝马,宝马,100034897,哈尔滨市松北区中源大道9656号,松北区,哈尔滨市,黑龙江省,"华晨宝马,华晨宝马新能源,进口宝马,进口宝马M,进口宝马新能源"
4S店,哈尔滨宝诚宝马,宝马,100070495,哈尔滨市呼兰利民开发区利民大道605号（顺迈医院对面）,松北区,哈尔滨市,黑龙江省,"华晨宝马,华晨宝马新能源,进口宝马,进口宝马新能源"
4S店,中顺滨宝,宝马,100043091,哈尔滨市道里机场路161号,道里区,哈尔滨市,黑龙江省,"华晨宝马,华晨宝马新能源,进口宝马,进口宝马M,进口宝马新能源"
4S店,哈尔滨中宝宝马,宝马,50002269,哈尔滨市南岗区哈平路156-1号,南岗,哈尔滨市,黑龙江省,"华晨宝马,华晨宝马新能源,进口宝马,进口宝马M,进口宝马新能源"
4S店,黑龙江东顺,标致,100056117,黑龙江省哈尔滨市道外区14号78栋,道外区,哈尔滨市,黑龙江省,东风标致
4S店,骏鹰大通,标致,50002129,哈尔滨市道里区城乡路441号 QQ群号:234998850 微信：HLJDFBZ,道里区,哈尔滨市,黑龙江省,东风标致
4S店,安吉融展别克,别克,100047876,哈尔滨平房区哈南工业新城松花路73号,平房区,哈尔滨市,黑龙江省,上汽通用别克
4S店,哈尔滨振海,比亚迪,100029386,哈市道里区城乡路365-5号,道里区,哈尔滨市,黑龙江省,"比亚迪,比亚迪新能源"
4S店,哈尔滨天盛达,比亚迪,100036699,哈尔滨市道里区城乡路130号,道里区,哈尔滨市,黑龙江省,"比亚迪,比亚迪新能源"
4S店,宏达旭龙,比亚迪,100007204,哈尔滨市道外区先锋路7号、9号,道外区,哈尔滨市,黑龙江省,"比亚迪,比亚迪新能源"
4S店,博康北汽幻速,北汽幻速,100116894,黑龙江省哈尔滨市道里区汽车环城营销中心D6厅,道里区,哈尔滨市,黑龙江省,北汽幻速
4S店,北汽金亿达,北汽绅宝,100055723,哈尔滨市平房区松花江路33号,南岗,哈尔滨市,黑龙江省,"北京汽车,北汽绅宝"
4S店,北汽金亿达,北京,100055723,哈尔滨市平房区松花江路33号,南岗,哈尔滨市,黑龙江省,"北京汽车,北汽绅宝"
4S店,哈尔滨长安畅路,长安,100102528,哈尔滨市道外区先锋路中顺二手车市场前行300米（百菜村北地）,道外区,哈尔滨市,黑龙江省,长安乘用车
4S店,哈尔滨博能,长城,100055539,哈尔滨市道里区机场路30号,道里区,哈尔滨市,黑龙江省,"长城汽车,长城新能源"
4S店,哈尔滨聪昊汽车,长城,100115105,哈尔滨市道外区先锋路22-4号,道外区,哈尔滨市,黑龙江省,"长城汽车,长城新能源"
4S店,哈尔滨博能长城,长城,100027772,哈尔滨市平房区松花路37-39号,平房区,哈尔滨市,黑龙江省,"长城汽车,长城新能源"
4S店,哈尔滨华飞汽车,昌河,100056333,黑龙江省哈尔滨市道外区先锋路中顺汽车城A座,平房区,哈尔滨市,黑龙江省,"昌河铃木,昌河汽车"
4S店,哈尔滨中汽汽贸,大众,100000118,哈尔滨道外区先锋路30号,道外区,哈尔滨市,黑龙江省,一汽-大众
4S店,哈尔滨一汽森华,大众,4001013,哈尔滨道外区天恒大街5号（老哈同路）,道外区,哈尔滨市,黑龙江省,一汽-大众
4S店,大昌合众,大众,100000994,哈尔滨市道外区先锋路469号,道外区,哈尔滨市,黑龙江省,"进口大众,进口大众新能源"
4S店,哈尔滨众腾汽车,大众,100129800,哈尔滨市利民开发区利民大道永达路18号,道外区,哈尔滨市,黑龙江省,上汽大众
4S店,哈得力金运,大众,100075542,哈尔滨市道外区哈同公路与黄家崴子交汇处路西道南,道外区,哈尔滨市,黑龙江省,上汽大众
4S店,哈得力凯捷,大众,100047793,哈尔滨市道外区先锋路31号,道外区,哈尔滨市,黑龙江省,上汽大众
4S店,运通俊恩,大众,100087392,哈尔滨市南岗区哈平路162号,南岗,哈尔滨市,黑龙江省,一汽-大众
4S店,运通俊业,大众,100000159,哈尔滨市南岗区红旗大街222号,南岗,哈尔滨市,黑龙江省,一汽-大众
4S店,金田安达,大众,100047755,哈尔滨南岗区文昌街236号,南岗,哈尔滨市,黑龙江省,上汽大众
4S店,美通中信,大众,100043521,哈尔滨市南岗区长江路217号,南岗,哈尔滨市,黑龙江省,上汽大众
4S店,龙海汽车,大众,4002053,哈尔滨市道里区城乡路301号,道里区,哈尔滨市,黑龙江省,一汽-大众
4S店,中实汽车,大众,3101125,哈尔滨市道里区机场路9号,道里区,哈尔滨市,黑龙江省,上汽大众
4S店,哈尔滨尚腾,大众,100050379,黑龙江区哈尔滨市道里区机场路161号5栋,道里区,哈尔滨市,黑龙江省,进口大众
4S店,哈尔滨诚杰大众,大众,100050627,哈尔滨经开区哈平路集中区哈南工业新城松花路西侧,平房区,哈尔滨市,黑龙江省,一汽-大众
4S店,黑龙江博远大众,大众,3801058,黑龙江省哈尔滨市香坊区公滨路47号,香坊区,哈尔滨市,黑龙江省,一汽-大众
4S店,宾利哈尔滨,宾利,100044575,展厅：哈尔滨市道里区友谊路500号；售后：哈尔滨市开发区红旗大街222号,道里区,哈尔滨市,黑龙江省,进口宾利
4S店,哈尔滨智盛,东风风度,2601005,道里区机场路8号,道里区,哈尔滨市,黑龙江省,"东风风度,郑州日产"
4S店,哈尔滨菱都专营店,东风风度,50002038,哈尔滨市南岗区南直路142号,香坊区,哈尔滨市,黑龙江省,"东风风度,郑州日产"
4S店,鑫特瑞4s ,东风风行,100030606,哈尔滨市道里区埃德蒙顿路9号,道里区,哈尔滨市,黑龙江省,东风风行
4S店,哈尔滨鑫迈源,东风风行,100059152,哈尔滨市道外区先锋路22-3号,道里区,哈尔滨市,黑龙江省,东风风行
4S店,显荣东风风行,东风风行,100131819,哈尔滨市平房区松花路50-2号,平房区,哈尔滨市,黑龙江省,东风风行
4S店,哈尔滨东康,东风小康,100048719,黑龙江省哈尔滨市道里区城乡路124号（迎宾小区对面即是）,道里区,哈尔滨市,黑龙江省,"东风风光,东风小康"
4S店,哈尔滨聚德汽车,东南,100096388,哈尔滨市道里区阳明滩大道汽车营销中心C区C1号,道里区,哈尔滨市,黑龙江省,"东南汽车,东南三菱"
4S店,同和东南,东南,100055307,哈尔滨市道外区先锋路2号9号楼,道外区,哈尔滨市,黑龙江省,东南汽车
4S店,龙江先锋,道奇,101018,哈尔滨市道里区阳明滩大道环城汽车营销中心E6号,道里区,哈尔滨市,黑龙江省,"广汽菲克Jeep,进口Jeep,进口道奇,进口克莱斯勒"
4S店,尊荣亿方汽车,道奇,100044282,哈尔滨道外区哈同公路第二出口处先锋路中顺汽车园区,道外区,哈尔滨市,黑龙江省,"广汽菲克Jeep,进口Jeep,进口道奇,进口克莱斯勒"
4S店,哈尔滨华通丰田,丰田,3601001,哈尔滨市南岗区嵩山路87号（嘉年华会旁）,南岗,哈尔滨市,黑龙江省,"进口丰田,一汽丰田"
4S店,学府路文华丰田,丰田,100042147,哈尔滨市南岗区学府路403号,南岗,哈尔滨市,黑龙江省,"广汽丰田,进口丰田"
