坑ID,Name,DealersID,AddressArea,Province,City,Area,Address,BaiduMapLng,BaiduMapLat,Telphone,BusinessHours,Sites,SiteID,Brand,CanTestDrive,cars,ShopSaleTel,ShopID
869,武威金仕恒泰汽车销售有限公司,武威金仕恒泰汽车销售有限公司,,甘肃省,武威市,凉州区,武威市凉州区城西沿金色大道连接线段金沙社区西侧,102.7093964,37.92763901,,09:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0935-2356018,62060
1287,西安超达汽车销售服务有限公司,西安超达汽车销售服务有限公司,,陕西省,西安市,未央区,陕西省西安市未央区三桥镇西部国际车城内,108.8237991,34.29985046,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",029-85575800,61010
1288,西安市源康工贸有限责任公司,西安市源康工贸有限责任公司,,陕西省,西安市,未央区,陕西省西安市经济开发区凤城五路C5区,108.9487,34.3360405,,9:00-18:00,0,0,长城%2c哈弗,1,,029-86563133,61010
1289,西安真诚汽车销售服务有限公司,西安真诚汽车销售服务有限公司,,陕西省,西安市,雁塔区,西安市雁塔区科技西路66号鱼华工业园,108.8880005,34.24586105,,9:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",029-62390000,61010
1376,西双版纳超达汽车销售服务有限公司,西双版纳超达汽车销售服务有限公司,,云南省,西双版纳傣族自治州,景洪市,西双版纳景洪市（嘎东片区）南溪大道5号,100.9272995,22.11141014,,8:30-17:30,0,0,长城%2c哈弗,1,,0691-2120665,53280
1184,锡林郭勒盟顺达龙腾汽车销售服务有限公司,锡林郭勒盟顺达龙腾汽车销售服务有限公司,,内蒙古自治区,锡林郭勒盟,锡林浩特市,内蒙古自治区锡林浩特市经济开发区二连路火车站北1000米,116.0378036,43.92705917,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0479-2773131,15250
1185,锡林郭勒盟顺平汽贸有限公司,锡林郭勒盟顺平汽贸有限公司,,内蒙古自治区,锡林郭勒盟,锡林浩特市,锡林浩特市火车站北民禾物流园区内,116.1369019,44.07896042,,8:30-17:30,0,0,长城%2c哈弗,1,,0479-8289999,15250
1290,咸阳超达汽车销售服务有限公司,咸阳超达汽车销售服务有限公司,,陕西省,咸阳市,秦都区,陕西省西咸新区秦汉新城汽车产业园内,109.7507019,38.1618309,,8:30----18:00,0,0,长城%2c哈弗,1,"125,126,522,411",029-33120555,61040
1066,湘潭海铭汽车销售服务有限公司,湘潭海铭汽车销售服务有限公司,,湖南省,湘潭市,岳塘区,湖南省湘潭市高新区双马街道八号路8号,112.9560013,27.8470993,,08:30-18:00,0,0,长城%2c哈弗,1,"125,126,522",0731-55852888,43030
1067,湘潭市海通汽车销售服务有限公司,湘潭市海通汽车销售服务有限公司,,湖南省,湘潭市,湘潭县,湘潭市九华示范区湘望路12号,112.941597,27.94392967,,9:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0731-52766888/52789026,43030
1068,湘西永华汽车销售服务有限公司,湘西永华汽车销售服务有限公司,,湖南省,湘西土家族苗族自治州,吉首市,湘西经济开发区武陵山大道蓝天汽车城,109.6764984,28.21952057,,8:10-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0743-8670588,43130
1051,襄阳新观念汽车销售服务有限公司,襄阳新观念汽车销售服务有限公司,,湖北省,襄阳市,襄州区,湖北省襄阳市钻石大道45号（国邦物流园正对面）,112.181015,32.09703827,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522",0710-2398098,42060
1052,襄阳新聚新汽车销售服务有限公司,襄阳新聚新汽车销售服务有限公司,,湖北省,襄阳市,襄州区,湖北省襄阳市襄州区钻石大道45号,112.180397,32.09738159,,8:00---18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0710-2393555,42060
1350,新疆冀通达汽车销售有限公司,新疆冀通达汽车销售有限公司,,新疆维吾尔自治区,乌鲁木齐市,头屯河区,新疆乌鲁木齐市技术开发区(头区)工业园区头屯河公路2345号新疆天恒基国际汽车文化城A区1-2,87.38253784,43.89809036,,10:00-19:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0991-6571616,65010
1351,新疆巨通达贸易有限公司,新疆巨通达贸易有限公司,,新疆维吾尔自治区,乌鲁木齐市,新市区,新疆乌鲁木齐头屯河路2345号天恒基国际汽车文化城,87.38349915,43.89620972,,09:50-20:00,0,0,长城%2c哈弗,1,"125,126,522",0991-6570055,65010
1352,新疆天汇永诚汽车销售服务有限责任公司,新疆天汇永诚汽车销售服务有限责任公司,,新疆维吾尔自治区,乌鲁木齐市,米东区,乌鲁木齐市米东区振兴南路345号(邮寄地址%3a乌鲁木齐市米东区振兴南路345号),87.63400269,43.94974899,,10:00-19:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0991-3821945/3691269,65010
1353,新疆鑫大通汽车销售有限公司,新疆鑫大通汽车销售有限公司,,新疆维吾尔自治区,乌鲁木齐市,新市区,乌鲁木齐市鲤鱼山北路一号赛博特汽车城B2-2,87.59900665,43.88113022,,10:30-20:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0991-6681227,65010
998,新乡市东安实业有限责任公司,新乡市东安实业有限责任公司,,河南省,新乡市,延津县,新乡市小店镇北部新长线以北新规划新正街以东（新东汽车城内）,113.9985962,35.25347137,,9:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0373-7767777,41070
999,新乡市一诺汽车销售服务有限公司,新乡市一诺汽车销售服务有限公司,,河南省,新乡市,市辖区,新乡市新飞大道与静泉路交汇处,113.9067001,35.34218979,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0373-3917777,41070
1143,新余市欧迪斯汽车贸易有限公司,新余市欧迪斯汽车贸易有限公司,,江西省,新余市,渝水区,江西省新余市仙女湖中心物流园区,114.8774033,27.79759026,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0790-7099993,36050
1001,信阳众和汽车销售服务有限公司,信阳众和汽车销售服务有限公司,,河南省,信阳市,市辖区,信阳市高新区欧亚汽车城A2,114.0855026,32.12857819,,8:30--17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0376-3721111,41150
970,邢台国强汽车贸易有限公司,邢台国强汽车贸易有限公司,,河北省,邢台市,桥东区,河北省邢台市桥东区南王段村西（森林公园东侧）,115.0367966,37.07833099,,8:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0319-3909993/5115711,13050
971,邢台市东捷汽车销售有限公司,邢台市东捷汽车销售有限公司,,河北省,邢台市,桥东区,邢台市桥东区龙岗大街南侧,114.5610962,37.12400055,,8:30-18:00,0,0,长城%2c哈弗,1,,0319-3927777,13050
1123,徐州广丰行苏商汽车销售服务有限公司,徐州广丰行苏商汽车销售服务有限公司,江苏省%3a徐州市%3a868,江苏省,徐州市,,江苏省徐州市铜山区珠江路立交桥东600米汽车产业园内,117.2954025,34.28841019,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0516--69006666,32030
1002,许昌晨飞汽车销售服务有限公司,许昌晨飞汽车销售服务有限公司,,河南省,许昌市,魏都区,许昌市魏都民营科技园区北区汽车北站北邻,113.8253174,34.0434761,,8:50-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0374-8388111,41100
1003,许昌一诺慧宇汽车销售服务有限公司,许昌一诺慧宇汽车销售服务有限公司,,河南省,许昌市,魏都区,许昌市北环万通汽贸城购置税大厅北邻100米,113.8478012,34.07629013,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522",0374-3171888,41100
830,宣城元盛汽车销售服务有限公司,宣城元盛汽车销售服务有限公司,,安徽省,宣城市,宣州区,宣城市经济开发区水阳江大道与玉荷路交口,118.7375031,30.97112083,,9:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0563-3699988,34180
831,宣城元盛汽车销售服务有限公司广德分公司,宣城元盛汽车销售服务有限公司广德分公司,,安徽省,宣城市,广德县,广德县桃州镇凤凰社区广德启祥轮胎经销部,119.4215012,30.90401077,,08:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44",0563-6059666,34180
1330,雅安建国汽车销售服务有限公司,雅安建国汽车销售服务有限公司,,四川省,雅安市,雨城区,四川省雅安市雨城区多营镇下坝村金康西路,102.9642029,29.99762917,,8:00-18:00,0,0,长城%2c哈弗,1,"44,411",8352621199,51180
1291,延安利峰汽车销售有限公司,延安利峰汽车销售有限公司,,陕西省,延安市,宝塔区,延安市柳林镇南二十里铺尚家沟金地葵花汽车城1号,109.4758987,36.52019119,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0911-3337777,61060
1085,延边博瑞汽车销售服务有限公司,延边博瑞汽车销售服务有限公司,,吉林省,延边朝鲜族自治州,延吉市,吉林省延吉市局子街北大移动公司北50米长城汽车院内,129.5180054,42.93207932,,8:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0433-8326777,22240
1125,盐城市常通汽车销售服务有限公司,盐城市常通汽车销售服务有限公司,,江苏省,盐城市,盐都区,江苏省盐城市开创路2号,120.1405029,33.3326416,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0515-66609888,32090
1126,扬州市江都区润祥汽车销售有限公司,扬州市江都区润祥汽车销售有限公司,,江苏省,扬州市,江都区,江苏省扬州市江都区长江东路399号,119.6099014,32.43888855,,08:00-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0514-82997999,32100
1127,扬州市御祥汽车销售服务有限公司,扬州市御祥汽车销售服务有限公司,,江苏省,扬州市,邗江区,江苏省扬州市邗江区维扬经济开发区荷叶东路东侧8号,119.3983994,32.45524979,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0514-87719188,32100
902,阳江市丰华汽车销售有限公司,阳江市丰华汽车销售有限公司,,广东省,阳江市,江城区,广东省阳江市江城区金山北路共青湖水库南地段（金山路与体育路交界）,111.9978027,21.8730793,,8:00-18:00,0,0,长城%2c哈弗,1,"44,411",0662-2822228/3329988,44170
903,阳江市茂江汽车有限公司,阳江市茂江汽车有限公司,,广东省,阳江市,江城区,广东省阳江市江城区金山路石湾桥,111.9861984,21.89011955,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522",0662-3414066/2260003,44170
1356,伊犁恒达机电设备有限责任公司,伊犁恒达机电设备有限责任公司,,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,新疆伊宁市解放路以北二热源以西3-41-75,81.2837677,43.95634842,,10:00-19:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0999-8128988,65400
1229,沂南顺天汽车销售服务有限公司,沂南顺天汽车销售服务有限公司,山东省%3a临沂市%3a1529,山东省,临沂市,,山东省临沂市沂南县澳柯玛大道中段,118.4973984,35.5377388,,9:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0539-3279777,37130
1331,宜宾嘉诚捷安汽车销售服务有限公司,宜宾嘉诚捷安汽车销售服务有限公司,,四川省,宜宾市,翠屏区,四川省宜宾市翠屏区岷江新区起步区A05地块宜宾江北汽车城,104.5980988,28.79290009,,8:30-18:00,0,0,长城%2c哈弗,1,"125,126,522",18989203801/0831-5196960,51150
1426,宜宾尚菲汽车销售服务有限公司,宜宾尚菲汽车销售服务有限公司,四川省%3a宜宾市%3a2478,四川省,宜宾市,,四川省宜宾市构庄路1号,104.6743,28.79697,,8:30-18:00,,0,长城%2c哈弗,0,,0831-3523346,
1055,宜昌长盛汽车销售服务有限公司,宜昌长盛汽车销售服务有限公司,,湖北省,宜昌市,伍家岗区,湖北省宜昌市猇亭区先锋路三峡国际汽车城,111.4478989,30.56706047,,08:45-17:30,0,0,长城%2c哈弗,1,"125,126,522",0717-6696688,42050
1069,益阳中宇盛杰汽车销售服务有限公司,益阳中宇盛杰汽车销售服务有限公司,,湖南省,益阳市,赫山区,湖南省益阳市高新区益宁城际干道汽车物流园,112.4872971,28.41735077,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0737-2175999,43090
1166,营口港泰贸易有限公司,营口港泰贸易有限公司,,辽宁省,营口市,鲅鱼圈区,辽宁省营口市鲅鱼圈区临港工业区,122.1769028,40.25257874,,08:00-17:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0417-6231766/6231799,21080
997,永城宏升汽车销售服务有限公司,永城宏升汽车销售服务有限公司,,河南省,商丘市,永城市,河南省永城市东城区天联汽车城,116.3308029,33.97201157,,8:00-18:00,0,0,长城%2c哈弗,1,"125,126,522,44,411",0370-6989888,41140
1070,永州市永泰汽车贸易有限公司,永州市永泰汽车贸易有限公司,,湖南省,永州市,冷水滩区,永州市冷水滩区长丰工业园区B-9号,111.6215973,26.56038094,,8:30-17:30,0,0,长城%2c哈弗,1,"125,126,522,44,411",0746-8361567,43110
1421,酉阳县科维汽车销售服务有限公司,酉阳县科维汽车销售服务有限公司,重庆%3a重庆市%3a2323,重庆,重庆市,,重庆市酉阳县翠屏山大道南路街2号,108.785022,28.823979,,8:30-17:30,,0,长城%2c哈弗,0,,2375553706,
